OBJECTID,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH,Shape_Length,Shape_Area,geoid,census_tract_name,total,white,black,asian,latino,other,percent_white,percent_black,percent_asian,percent_latino,percent_other
48362,37,081,016702,1400000US37081016702,37081016702,167.02,Guilford,NC,North Carolina,"Census Tract 167.02, Guilford County, North Caro",3583,326,2441,1.0676,0.3948,0.6676,0.2566,0.4572,0.6966,0.3702,0.6279,2.1519,0.6066,0,0,0,0,0,0,0,0,0.6616,0.3889,0.9542,2.0047,0.8187,0,0.51,0,0.51,0.17,0.1846,0.1846,0.1846,4.8512,0.2577,0.3614,0.3614,0.3614,0.5497,0.6745,0.2275,0.3351,0.2494,0.5601,0.6849,3.2812,0.4547,0.707,0.5165,0.51,0,1.7335,0.2752,0.905,0,0.905,0.567,6.2811,0.4099,0,0,1,0,1,2,0.4,0.67,9.77,0.31,34.08,0,0,0,0,0,0,30.69,51.95,3.67,0,53.59,0,5.14,19.2,32.4867,14.4,2.9,22.5,19.424,8,22.3,19.2,22.3,12.7,0,21.2,0,33.9,9.7,8,14.7,12.4,0.6164,0.4859,0.7983,0.6853,0.5837,0.281566674,0.004004669,1400000US37081016702,"Census Tract 167.02, Guilford County, North Carolina",3583,2895,242,7,428,11,0.807982138,0.067541167,0.00195367,0.119452972,0.003070053
48363,37,081,016800,1400000US37081016800,37081016800,168,Guilford,NC,North Carolina,"Census Tract 168, Guilford County, North Carolin",8011,633,4611,1.7082,0.7137,1.5082,0.8404,0.325,0.6828,0.3993,0.689,2.0961,0.5871,0,0.6484,0,0.8278,0,0,1.4762,0.7429,0.6965,0.2489,0.7654,1.7108,0.6237,0.6251,0.5169,0,1.142,0.5481,0.2029,0.2029,0.2029,6.628,0.6545,0.7081,0.7081,0.7081,0.6193,0.6588,0.702,0.5794,0.6223,0.6815,0.8909,4.7542,0.761,0.7274,0.3586,0.7673,0.5837,2.437,0.831,0.8683,0.4452,1.3135,0.78,9.2128,0.8537,0,0,0,0,1,1,0.2,0.33,9.7,0.33,35.52,0,47.02,0,21.92,0,0,21.89,38.39,6.04,65.52,55,0,7.18,53.8,36.2228,13.9,6.7,36.9,30.2722,10.3,33.1,19.6,20.1,17.1,2,16.8,0.2,34.5,10.1,6.7,14.5,12.8,0.65,0.5987,0.4939,0.7203,0.5611,0.252390512,0.003410608,1400000US37081016800,"Census Tract 168, Guilford County, North Carolina",8011,3704,2828,82,1078,319,0.462364249,0.353014605,0.010235926,0.134564973,0.039820247
48364,37,081,016900,1400000US37081016900,37081016900,169,Guilford,NC,North Carolina,"Census Tract 169, Guilford County, North Carolin",4595,481,2343,0.9038,0.296,0.7038,0.2825,0.325,0.6735,0.2631,0.5927,1.8543,0.4933,0,0.4741,0,0,0,0,0.4741,0.3113,0.6857,0.3208,0.8503,1.8568,0.7258,0.5353,0.3662,0,0.9015,0.4387,0.132,0.132,0.132,5.2187,0.3371,0.2794,0.2794,0.2794,0.2642,0.4486,0.0218,0.1676,0.038,0.6335,0.5279,2.1016,0.2119,0.7607,0.365,0.3874,0.4935,2.0066,0.499,0.7889,0.8299,1.6188,0.9337,6.0064,0.3667,0,0,1,0,0,1,0.2,0.33,9.66,0.24,33.23,0,11.01,0,0,0,0,24.44,45.71,5.08,43.09,26.01,0,0.45,14.1,18.5334,8.8,0.8,14.5,11.6007,9.3,17.3,20.3,20.2,11,1.3,10,2.7,34.7,9.1,8.5,12.8,11.3,0.6606,0.3108,0.8794,0.5716,0.362,0.388223603,0.006950642,1400000US37081016900,"Census Tract 169, Guilford County, North Carolina",4595,3948,347,0,247,53,0.859194777,0.075516866,0,0.053754081,0.011534276
48365,37,081,017000,1400000US37081017000,37081017000,170,Guilford,NC,North Carolina,"Census Tract 170, Guilford County, North Carolin",4681,437,1776,1.0031,0.3567,0.8031,0.3578,0,0.6402,0.1966,0.5593,1.3961,0.2949,0,0,0,0,0,0,0,0,1,0.2833,0.9627,2.246,0.9348,0.3464,0.2464,0.9137,1.5065,0.7473,0.1712,0.1712,0.1713,5.3198,0.3595,0.2688,0.2688,0.2688,0.4158,0.3856,0.2712,0.2689,0.1356,0.5781,0.8385,2.8937,0.3695,0.8176,0.3137,0.424,0.399,1.9543,0.4509,0.8169,0.5527,1.3696,0.808,6.4864,0.4436,0,0,1,0,0,1,0.2,0,9.55,0.2,32.46,0,0,0,0,0,0,0,42.12,3.5,10.59,9.16,9,3.81,13.5,25.8554,7.6,3.2,19.3,16.1108,8.3,29.4,21.7,19.4,11.5,0.8,12.1,0.4,33.5,9.1,8.1,13.2,11.1,0.5934,0.3108,0.8173,0.5479,0.4088,0.552686253,0.012435724,1400000US37081017000,"Census Tract 170, Guilford County, North Carolina",4681,4049,176,24,342,90,0.864986114,0.037598804,0.00512711,0.073061312,0.019226661
48366,37,081,017100,1400000US37081017100,37081017100,171,Guilford,NC,North Carolina,"Census Tract 171, Guilford County, North Carolin",7242,493,5750,0.7623,0.2167,0.5623,0.1864,0.325,0.6626,0.3242,0.6139,1.9257,0.5232,0,0.4995,0,0,0,0,0.4995,0.3233,0.8209,0.3006,0.6948,1.8163,0.6984,0.268,0.4989,0,0.7669,0.358,0,0,0,5.0084,0.2905,0.4179,0.4179,0.4179,0.1648,0.298,0.4307,0.0923,0.1767,0.3107,0.4549,1.9281,0.1816,0.8278,0.2161,0.41,0.477,1.9309,0.4313,0.7167,0.3832,1.0999,0.6983,5.3768,0.2718,0,0,1,0,0,1,0.2,0.33,9.62,0.28,33.74,0,14.47,0,0,0,0,2.38,43.83,6.83,1.1,51.12,0,0,23.1,13.6521,6.1,4.3,10.4,17.429,4.6,15.2,22,17.6,11.3,1.2,5.8,0.1,34.7,8.8,8.3,11.3,10.8,0.6606,0.2306,0.8508,0.5105,0.1966,0.294876055,0.004056713,1400000US37081017100,"Census Tract 171, Guilford County, North Carolina",7242,5566,1051,60,303,262,0.768572218,0.145125656,0.008285004,0.041839271,0.036177851
48367,37,081,017200,1400000US37081017200,37081017200,172,Guilford,NC,North Carolina,"Census Tract 172, Guilford County, North Carolin",8084,766,7043,0.58,0.1267,0.58,0.1973,0.325,0.6402,0.3702,0.6211,1.9565,0.5356,0,0.4909,0,0,0,0,0.4909,0.3193,0.7389,0.1587,0.8376,1.7352,0.6415,0,0.3906,0,0.3906,0.1266,0.1229,0.1229,0.1229,4.6961,0.2248,0.5137,0.5137,0.5137,0.333,0.3856,0.3881,0.3209,0.3167,0.3531,0.7271,2.8245,0.3542,0.5923,0.4573,0.4024,0.2881,1.7401,0.2798,0.8582,0,0.8582,0.5225,5.9365,0.3552,0,0,0,0,0,0,0,0.33,9.55,0.31,33.91,0,13.23,0,0,0,0,13.19,27.02,5.22,0,30.08,0,0.09,31.1,21.858,7.6,4,21.8,21.217,5.1,23.9,17.2,21.5,11.2,0.4,15.8,0,32.6,9.2,7.2,12.8,10.7,0.5419,0.3389,0.6113,0.4978,0.362,0.559642738,0.010485834,1400000US37081017200,"Census Tract 172, Guilford County, North Carolina",8084,5568,2003,262,177,74,0.688767937,0.24777338,0.032409698,0.021895101,0.009153884
48368,37,081,980100,1400000US37081980100,37081980100,9801,Guilford,,North Carolina,"Census Tract 9801, Guilford County, North Caroli",0,12,5189,,,,,0.5508,0.6436,,,,,0,0.6366,0,0.8971,0,0,1.5337,0.764,0.6814,,0.9003,,,0.5789,0.5678,0.9936,2.1403,0.9591,0.4809,0.4809,0.4809,,,0,0,0,0,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,1,9.56,,,0,43.71,0,49.51,0,0,25.46,,4.5,53.37,66.52,100,44.82,0,0,,,,,,,,0,-666666666,0,,0,,,,,,,,,,,0.154751855,0.001161849,1400000US37081980100,"Census Tract 9801, Guilford County, North Carolina",0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
48369,37,083,930100,1400000US37083930100,37083930100,9301,Halifax,NC,North Carolina,"Census Tract 9301, Halifax County, North Carolin",3246,346,4296,2.2365,0.8901,1.4365,0.8037,0,0.392,0.2465,0.5114,1.1499,0.2071,0,0.6026,0,0.7644,0,0,1.367,0.7073,1,0.598,0.6046,2.2026,0.9171,0.5403,0.5511,0,1.0914,0.5251,0,0,0,5.8109,0.4724,0.8387,0.8387,0.8387,0.913,0.7544,0.8424,0.7249,0.6909,0.8187,0.9625,5.7068,0.9147,0.6906,0.6641,0.8206,0,2.1753,0.6469,0.861,0.7705,1.6315,0.9386,10.3523,0.9641,1,1,0,1,1,4,0.8,0,8.62,0.23,31.35,0,34.97,0,8.7,0,0,0,69.65,7.79,44.23,62.67,0,0,77.1,60.4644,17.4,9.1,48.9,32.9819,14.1,42.9,18.9,24.4,18.4,0,16.1,1.8,49.9,12.6,7.3,18.2,21.1,0.9814,0.9389,0.6363,0.9786,0.87,0.399225382,0.006001994,1400000US37083930100,"Census Tract 9301, Halifax County, North Carolina",3246,743,2474,0,12,17,0.228897104,0.762168823,0,0.003696858,0.005237215
48370,37,083,930200,1400000US37083930200,37083930200,9302,Halifax,NC,North Carolina,"Census Tract 9302, Halifax County, North Carolin",4617,352,4637,1.8139,0.7548,1.2139,0.6741,0,0.407,0.4441,0.6263,1.4774,0.3283,0,0.7797,0,0.627,0,0,1.4067,0.72,1,0.3985,0.6034,2.0019,0.8172,0.7699,0.4562,0,1.2261,0.5876,0,0,0,6.1121,0.5421,0.5309,0.5309,0.5309,0.6143,0.4736,0.3881,0.6749,0.6754,0.2674,0.7559,3.8496,0.5807,0.7325,0.7072,0.5243,0.2881,2.2521,0.7087,0.6497,0.6153,1.265,0.7586,7.8976,0.6718,1,0,1,0,1,3,0.6,0,8.68,0.36,34.04,0,85.82,0,0.13,0,0,0,52.75,7.83,98.94,42.37,0,0,32.7,35.9324,9.3,4,44.4,32.3556,4.1,25.1,19.7,25.1,12.9,0.4,3,0.6,37.6,9.9,7.7,13.8,12.6,0.7886,0.5445,0.7342,0.7032,0.4797,0.122381129,0.000651275,1400000US37083930200,"Census Tract 9302, Halifax County, North Carolina",4617,3109,1111,127,174,96,0.673380983,0.240632445,0.027507039,0.03768681,0.020792723
48371,37,083,930300,1400000US37083930300,37083930300,9303,Halifax,NC,North Carolina,"Census Tract 9303, Halifax County, North Carolin",4300,353,3107,2.1545,0.8669,1.3545,0.7594,0,0.407,0.3399,0.6058,1.3527,0.2783,0,0.7783,0,0,0,0,0.7783,0.4769,1,0.8026,0.5898,2.3924,0.9745,0.7565,0.2777,0,1.0342,0.4992,0,0,0,5.5576,0.414,0.5487,0.5487,0.5487,0.8781,0.8287,0.7905,0.7787,0.8002,0.856,0.8883,5.8205,0.9297,0.4151,0.7911,0.8278,0.4203,2.4543,0.8407,0.5809,0.6383,1.2192,0.7396,10.0427,0.9405,1,1,0,1,1,4,0.8,0,8.68,0.29,33.55,0,85.42,0,0,0,0,0,85.35,7.97,97.28,13.27,0,0,34.3,56.0734,21.2,8,54.3,38.3693,15.6,32.9,14.3,26.7,18.6,0.9,1.6,0.7,39.8,10.9,7,16.8,12.9,0.855,0.7741,0.5632,0.7292,0.7826,0.127599177,0.000653834,1400000US37083930300,"Census Tract 9303, Halifax County, North Carolina",4300,2827,1049,46,158,220,0.65744186,0.243953488,0.010697674,0.036744186,0.051162791
48372,37,083,930400,1400000US37083930400,37083930400,9304,Halifax,NC,North Carolina,"Census Tract 9304, Halifax County, North Carolin",4005,340,7672,2.2389,0.8907,1.4389,0.8048,0,0.407,0.4583,0.6084,1.4737,0.3265,0,0.7142,0,0,0,0,0.7142,0.4408,1,0.5539,0.4509,2.0048,0.8188,0.7891,0.7172,0,1.5063,0.7471,0,0,0,5.699,0.4463,0.7194,0.7194,0.7194,0.881,0.8938,0.8297,0.8099,0.8424,0.9205,0.8572,6.0345,0.9569,0.4461,0.8879,0.763,0.6377,2.7347,0.9494,0.7436,0.8299,1.5735,0.914,11.0621,0.9926,1,1,0,1,1,4,0.8,0,8.68,0.37,33.61,0,66.46,0,0,0,0,0,65.94,9.94,100,96.55,0,0,55.5,56.4201,26.1,8.8,57.9,40.9551,19.4,30.6,14.8,29.3,17,2.6,7.2,2.7,42.3,11.7,7.2,18.3,16.4,0.9077,0.8798,0.6113,0.9095,0.8751,0.110599128,0.000522927,1400000US37083930400,"Census Tract 9304, Halifax County, North Carolina",4005,1781,1567,106,531,20,0.444694132,0.391260924,0.026466916,0.13258427,0.004993758
48373,37,083,930501,1400000US37083930501,37083930501,9305.01,Halifax,NC,North Carolina,"Census Tract 9305.01, Halifax County, North Caro",3675,374,2922,2.0164,0.826,1.2164,0.6757,0,0.4042,0.3091,0.5567,1.27,0.2477,0,0.7024,0,0,0,0,0.7024,0.4339,1,0.3259,0.7244,2.0503,0.8449,0.6341,0.6312,0,1.2653,0.6066,0,0,0,5.288,0.3526,0.7125,0.7125,0.7125,0.815,0.8489,0.5844,0.6055,0.7167,0.7879,0.9165,5.2749,0.8492,0.6455,0.352,0.9721,0,1.9696,0.4646,0.8972,0.4452,1.3424,0.7942,9.2994,0.8638,1,1,0,1,1,4,0.8,0,8.67,0.27,32.4,0,62.79,0,0,0,0,0,46.2,6.5,68.02,80.78,0,0,54.4,49.7143,22.5,5.5,38.8,34.1388,13.1,35.6,18.1,20,26.3,0,20.2,0.2,41.7,11.9,6.4,17.9,15.5,0.8968,0.8966,0.4287,0.8798,0.8542,0.141268576,0.000885777,1400000US37083930501,"Census Tract 9305.01, Halifax County, North Carolina",3675,1674,1916,0,0,85,0.455510204,0.521360544,0,0,0.023129252
48374,37,083,930502,1400000US37083930502,37083930502,9305.02,Halifax,NC,North Carolina,"Census Tract 9305.02, Halifax County, North Caro",5170,408,3542,1.9401,0.8003,1.1401,0.6233,0,0.3966,0.2136,0.5165,1.1267,0.2001,0,0.4382,0,0,0,0,0.4382,0.2939,1,0.2641,0.8503,2.1144,0.8768,0.3521,0.4869,0,0.839,0.4127,0,0,0,4.5183,0.191,0.7246,0.7246,0.7246,0.8843,0.7765,0.7905,0.5064,0.8045,0.6127,0.8883,5.2632,0.8475,0.8244,0.7776,0.793,0.2881,2.6831,0.9353,0.9664,0.5072,1.4736,0.8647,10.1445,0.9491,1,1,0,1,1,4,0.8,0,8.64,0.21,31.47,0,7.29,0,0,0,0,0,40.12,5.08,11.37,48.69,0,0,56.3,56.7825,18.4,8,32,38.6067,8.9,32.9,21.9,26.4,17.7,0.4,34.3,0.3,45,11.4,7.1,16.3,17.2,0.9448,0.848,0.5871,0.9294,0.7418,0.463654992,0.005805706,1400000US37083930502,"Census Tract 9305.02, Halifax County, North Carolina",5170,2260,2709,18,143,40,0.437137331,0.523984526,0.003481625,0.027659574,0.007736944
48375,37,083,930600,1400000US37083930600,37083930600,9306,Halifax,NC,North Carolina,"Census Tract 9306, Halifax County, North Carolin",4333,369,2823,1.8055,0.7517,1.0055,0.5229,0,0.3991,0.2136,0.5114,1.1241,0.1993,0,0,0,0.7163,0,0,0.7163,0.4421,1,0.3174,0.9145,2.2319,0.9294,0.2589,0.3684,0,0.6273,0.2317,0.1235,0.1235,0.1235,4.8231,0.2511,0.7796,0.7796,0.7796,0.8517,0.8399,0.6674,0.5035,0.2524,0.6488,0.9345,4.6982,0.7509,0.6223,0.6705,0.71,0,2.0028,0.4957,0.9834,0,0.9834,0.6504,8.464,0.7544,1,1,0,1,1,4,0.8,0,8.65,0.21,31.35,0,0,0,4.01,0,0,0,45.39,4.28,0.45,26.4,0,0.1,65.9,53.2656,21.9,6.3,31.8,19.508,9.6,37.8,17.7,24.5,15.9,0,41.9,0,46.8,12,7.1,17.6,18.2,0.9622,0.9042,0.5871,0.9474,0.837,0.689860622,0.020346699,1400000US37083930600,"Census Tract 9306, Halifax County, North Carolina",4333,1479,2818,0,0,36,0.341333949,0.65035772,0,0,0.008308331
48376,37,083,930700,1400000US37083930700,37083930700,9307,Halifax,NC,North Carolina,"Census Tract 9307, Halifax County, North Carolin",4059,308,2326,1.6086,0.6718,0.8086,0.3619,0,0.3899,0.1264,0.4689,0.9852,0.1609,0,0,0,0,0,0,0,0,1,0.2488,0.9247,2.1735,0.9045,0,0.3604,0,0.3604,0.1183,0.1944,0.1944,0.1944,3.7135,0.0763,0.6607,0.6607,0.6607,0.6487,0.7722,0.6849,0.25,0.5969,0.6127,0.9569,4.5223,0.718,0.9453,0.0968,0.8351,0.3205,2.1977,0.6657,0.9256,0,0.9256,0.5868,8.3063,0.7323,1,1,1,0,1,4,0.8,0,8.61,0.16,30.35,0,0,0,0,0,0,0,38.38,4.13,0,25.17,0,6.29,47,37.965,18.2,6.5,18.4,29.3792,8.9,41.6,28.3,13.6,18.8,0.5,24.5,0,48.5,10.7,8.7,14.1,17.9,0.9744,0.7373,0.9013,0.9427,0.5153,0.613054281,0.017156206,1400000US37083930700,"Census Tract 9307, Halifax County, North Carolina",4059,2151,1685,0,159,64,0.529933481,0.415126879,0,0.03917221,0.01576743
48377,37,083,930800,1400000US37083930800,37083930800,9308,Halifax,NC,North Carolina,"Census Tract 9308, Halifax County, North Carolin",5047,377,2793,1.7339,0.7242,0.9339,0.4635,0,0.4118,0.1099,0.4423,0.964,0.1551,0,0.3507,0,0,0,0,0.3507,0.2507,0.7174,0.2332,0.9704,1.921,0.7664,0,0.1999,0,0.1999,0.0741,0.1678,0.1678,0.1678,3.6034,0.0651,0.9022,0.9022,0.9022,0.8416,0.8542,0.7789,0.4515,0.7022,0.6731,0.9846,5.2861,0.8511,0.674,0.3073,0.9004,0.2881,2.1698,0.6423,0.979,0,0.979,0.6459,9.3371,0.8688,1,1,0,1,1,4,0.8,0,8.7,0.15,29.73,0,1.89,0,0,0,0,17.26,36.62,3.33,0,2.77,0,3.43,88.7,52.2489,22.9,7.8,28.6,33.4802,10.1,50.3,18.6,19.3,21.1,0.4,39.5,0,49.2,13.4,6.7,19.4,21.4,0.9779,0.966,0.4939,0.9806,0.9206,1.077083731,0.035468631,1400000US37083930800,"Census Tract 9308, Halifax County, North Carolina",5047,569,2439,60,146,1833,0.112740242,0.483257381,0.01188825,0.028928076,0.363186051
48378,37,083,930900,1400000US37083930900,37083930900,9309,Halifax,NC,North Carolina,"Census Tract 9309, Halifax County, North Carolin",5051,470,3860,2.1,0.8515,1.3,0.7281,0,0.3991,0.1617,0.4562,1.017,0.1691,0,0.362,0,0.6949,0,0,1.0569,0.6246,0.8107,0.5333,0.8503,2.1943,0.9135,0.3532,0.354,0,0.7072,0.2812,0.1366,0.1366,0.1366,5.112,0.3132,0.8846,0.8846,0.8846,0.925,0.9394,0.9601,0.6693,0.9192,0.8624,0.9933,6.2687,0.9798,0.7426,0.2563,0.8635,0.2137,2.0761,0.5628,0.8972,0.7121,1.6093,0.9298,10.8387,0.9868,1,1,0,1,1,4,0.8,0,8.65,0.18,30.06,0,2.36,0,2.71,0,0,3.35,64.25,5.08,11.52,24.15,0,0.76,85.7,62.2365,31.8,15,43.9,47.371,15.9,57.2,19.9,18.4,19.7,0.2,20.2,1.2,52.8,13,6.9,18.1,21.7,0.9917,0.9541,0.5402,0.9825,0.8644,1.208623995,0.030079203,1400000US37083930900,"Census Tract 9309, Halifax County, North Carolina",5051,720,4255,0,0,76,0.14254603,0.842407444,0,0,0.015046525
48379,37,083,931000,1400000US37083931000,37083931000,9310,Halifax,NC,North Carolina,"Census Tract 9310, Halifax County, North Carolin",3168,360,4471,1.7765,0.7408,0.9765,0.499,0,0.3674,0.1445,0.4164,0.9283,0.1459,0,0,0,0,0,0,0,0,1,0.426,0.9297,2.3557,0.9672,0.3854,0.3699,0,0.7553,0.3131,0.1211,0.1211,0.1211,4.1604,0.1329,0.8225,0.8225,0.8225,0.8598,0.8303,0.3739,0.4009,0.6958,0.602,0.9954,4.7581,0.7617,0.8912,0.1121,0.6178,0,1.6211,0.2038,0.9524,0.9803,1.9327,0.9976,9.1344,0.8436,1,1,0,1,1,4,0.8,0,8.51,0.17,29.19,0,0,0,0,0,0,0,55.18,4.06,16.02,26.68,0,0.05,74,54.1108,21.3,3.9,25.8,33.2035,8.7,60.1,24.3,14.4,14.3,0,30.2,29.4,48.7,10.8,6.2,15.9,18.5,0.9754,0.7575,0.3868,0.952,0.7053,1.039959412,0.033906575,1400000US37083931000,"Census Tract 9310, Halifax County, North Carolina",3168,824,2065,9,87,183,0.26010101,0.651830808,0.002840909,0.027462121,0.057765152
48380,37,083,931100,1400000US37083931100,37083931100,9311,Halifax,NC,North Carolina,"Census Tract 9311, Halifax County, North Carolin",4519,462,2923,2.1429,0.8635,1.1429,0.625,0,0.3379,0.1099,0.3756,0.8234,0.1213,0,0.3775,0,0.6835,0,0,1.061,0.6256,0.828,0.6128,0.8244,2.2652,0.9413,0,0.3136,0,0.3136,0.1046,0.1302,0.1302,0.1303,4.5934,0.205,0.7821,0.7821,0.7821,0.8186,0.8737,0.6579,0.4479,0.7321,0.9304,0.9927,5.4533,0.8777,0.9108,0.1212,0.8697,0.1916,2.0933,0.5781,0.8843,0.7932,1.6775,0.9544,10.0062,0.9379,1,1,1,1,1,5,1,0,8.36,0.15,28.35,0,3.13,0,2.13,0,0,1.79,70.84,5.38,0,18.18,0,0.36,66.4,50.0565,24.4,6.2,28.4,34.8414,20.3,56.5,25.4,14.8,19.9,0.1,18.6,2.1,51.1,11.9,7.9,16.4,20.4,0.9865,0.8966,0.778,0.9731,0.7508,1.002342212,0.038173297,1400000US37083931100,"Census Tract 9311, Halifax County, North Carolina",4519,1520,2843,8,65,83,0.336357601,0.629121487,0.001770303,0.014383713,0.018366895
48381,37,085,070100,1400000US37085070100,37085070100,701,Harnett,NC,North Carolina,"Census Tract 701, Harnett County, North Carolina",4642,274,8722,2.5371,0.9642,1.5371,0.8542,0,0.6204,0.3091,0.6205,1.55,0.3588,0,0.6843,0,0.8882,0,0,1.5725,0.7779,1,0.5606,0.5286,2.0892,0.8649,0.5708,0.7294,0,1.3002,0.6247,0,0,0,6.5119,0.6303,0.6082,0.6082,0.6082,0.8307,0.7296,0.6762,0.6672,0.8007,0.8028,0.8687,5.3759,0.8662,0.6683,0.6116,0.73,0.2502,2.2601,0.7147,0.6013,0.8299,1.4312,0.8415,9.6754,0.9068,1,1,1,1,1,5,1,0,9.49,0.27,33.89,0,57.4,0,44.67,0,0,0,66.52,8.72,51.4,97.99,0,0,40.4,51.2174,16.4,6.4,43.7,38.3973,13.6,31.4,18.5,23.6,16.3,0.3,1.9,2.7,42.9,11.2,7.7,16.5,16.6,0.9174,0.8225,0.7342,0.9149,0.7587,0.281983515,0.003191687,1400000US37085070100,"Census Tract 701, Harnett County, North Carolina",4642,2767,1411,5,247,212,0.596079276,0.303963809,0.001077122,0.053209823,0.04566997
48382,37,085,070200,1400000US37085070200,37085070200,702,Harnett,NC,North Carolina,"Census Tract 702, Harnett County, North Carolina",3053,215,3209,2.3607,0.9223,1.3607,0.7629,0,0.617,0.3551,0.598,1.5701,0.3679,0,0.6184,0,0,0,0,0.6184,0.3804,1,0.4621,0.6214,2.0835,0.862,0.5332,0.656,0,1.1892,0.5698,0,0,0,5.4612,0.3918,0.7233,0.7233,0.7233,0.8731,0.8135,0.838,0.6693,0.7802,0.8979,0.9228,5.7948,0.9266,0.8412,0.3137,0.8451,0.6129,2.6129,0.9125,0.7919,0.5072,1.2991,0.7734,10.4301,0.9689,1,1,1,1,1,5,1,0,9.48,0.3,33.36,0,38.89,0,0,0,0,0,58.28,7.61,42.6,86.1,0,0,56.1,55.5298,20.3,9,43.9,37.2301,17.8,36.3,22.4,19.4,19.1,2.3,10.2,0.3,46.6,12,7.5,17.9,19.6,0.9602,0.9042,0.6866,0.9656,0.8542,0.233551641,0.002890445,1400000US37085070200,"Census Tract 702, Harnett County, North Carolina",3053,1339,1459,0,216,39,0.438584998,0.477890599,0,0.070750082,0.01277432
48383,37,085,070300,1400000US37085070300,37085070300,703,Harnett,NC,North Carolina,"Census Tract 703, Harnett County, North Carolina",5062,348,6698,2.2823,0.9025,1.2823,0.7174,0,0.6269,0.3091,0.6028,1.5388,0.3541,0,0.6267,0,0,0,0,0.6267,0.3856,1,0.524,0.4635,1.9875,0.8085,0.5666,0.5584,0,1.125,0.54,0,0,0,5.278,0.3504,0.6145,0.6145,0.6145,0.8196,0.7988,0.8105,0.6867,0.7764,0.6987,0.8822,5.4729,0.8804,0.899,0.3926,0.7535,0.2881,2.3332,0.7671,0.6941,0.8192,1.5133,0.8846,9.9339,0.9319,1,1,1,1,1,5,1,0,9.51,0.27,33.48,0,41.11,0,0,0,0,0,63.46,9.71,50.29,64.33,0,0,41.1,50.1626,19.5,8.4,45.4,37.0265,10.7,32.4,24.7,20.6,16.8,0.4,4.7,2.5,43.6,10.8,8.6,15.8,16.5,0.9282,0.7575,0.8908,0.9124,0.6957,0.302871217,0.002620369,1400000US37085070300,"Census Tract 703, Harnett County, North Carolina",5062,2984,1523,25,445,85,0.58949032,0.300869222,0.004938759,0.087909917,0.016791782
